CustomerID,Recency,Frequency,Monetary,Country,Cluster,R_Score,F_Score,M_Score,RFM_Segment
14541,59,8,1453.35,United Kingdom,1,2,4,3,243
14542,186,1,103.25,United Kingdom,3,1,1,1,111
14543,29,16,3599.73,United Kingdom,2,3,4,4,344
14544,24,2,2004.3,United Kingdom,1,3,2,4,324
14546,5,5,2573.93,United Kingdom,2,4,4,4,444
14547,4,8,3974.75,United Kingdom,2,4,4,4,444
14548,151,2,652.8,United Kingdom,3,1,2,2,122
14549,311,1,289.24,United Kingdom,3,1,1,1,111
14550,11,2,757.37,United Kingdom,0,4,2,3,423
14551,18,2,186.23,United Kingdom,0,4,2,1,421
14552,152,1,164.22,United Kingdom,3,1,1,1,111
14553,19,5,859.27,United Kingdom,1,3,4,3,343
14554,10,4,2279.4900000000002,United Kingdom,1,4,3,4,434
14555,57,2,312.54,United Kingdom,3,2,2,2,222
14557,85,1,788.38,United Kingdom,3,2,1,3,213
14560,7,22,2237.77,United Kingdom,2,4,4,4,444
14561,76,3,1080.76,United Kingdom,1,2,3,3,233
14562,4,18,5006.77,United Kingdom,2,4,4,4,444
14565,96,4,3099.12,United Kingdom,1,2,3,4,234
14566,111,1,1432.0,Channel Islands,1,2,1,3,213
14567,57,2,1530.3600000000001,United Kingdom,1,2,2,3,223
14569,1,1,227.39,United Kingdom,0,4,1,1,411
14570,281,2,218.06,United Kingdom,3,1,2,1,121
14572,3,7,2804.54,United Kingdom,2,4,4,4,444
14573,180,9,1639.82,United Kingdom,1,1,4,3,143
14576,372,1,35.400000000000006,United Kingdom,3,1,1,1,111
14577,13,4,859.71,United Kingdom,0,4,3,3,433
14578,3,1,168.63,United Kingdom,0,4,1,1,411
14581,17,1,138.6,United Kingdom,0,4,1,1,411
14582,41,1,114.11,United Kingdom,3,3,1,1,311
14583,6,5,986.96,United Kingdom,0,4,4,3,443
14584,169,4,1033.06,United Kingdom,1,1,3,3,133
14585,50,1,157.05,United Kingdom,3,3,1,1,311
14586,277,1,237.35999999999999,United Kingdom,3,1,1,1,111
14587,19,9,1580.29,United Kingdom,2,3,4,3,343
14589,372,1,39.75,United Kingdom,3,1,1,1,111
14591,15,4,1320.21,United Kingdom,1,4,3,3,433
14592,35,3,557.94,United Kingdom,0,3,3,2,332
14593,22,3,617.15,United Kingdom,0,3,3,2,332
14594,7,2,363.33,United Kingdom,0,4,2,2,422
14595,20,6,1740.6000000000001,United Kingdom,1,3,4,4,344
14597,11,2,866.24,United Kingdom,0,4,2,3,423
14598,44,1,221.97,United Kingdom,3,3,1,1,311
14600,306,1,393.33000000000004,United Kingdom,3,1,1,2,112
14601,11,1,213.96,United Kingdom,0,4,1,1,411
14603,275,1,660.0,United Kingdom,3,1,1,2,112
14606,1,93,12076.15,United Kingdom,2,4,4,4,444
14607,16,14,16209.5,United Kingdom,2,4,4,4,444
14608,4,4,1785.15,United Kingdom,2,4,3,4,434
14609,72,4,601.56,United Kingdom,1,2,3,2,232
14616,243,3,406.08000000000004,United Kingdom,3,1,3,2,132
14618,9,3,553.44,United Kingdom,0,4,3,2,432
14619,246,1,394.44,United Kingdom,3,1,1,2,112
14620,206,2,412.78000000000003,United Kingdom,3,1,2,2,122
14621,1,5,1788.3600000000001,United Kingdom,2,4,4,4,444
14622,185,1,320.58000000000004,United Kingdom,3,1,1,2,112
14623,32,5,886.7,United Kingdom,1,3,4,3,343
14624,57,2,225.85,United Kingdom,3,2,2,1,221
14625,196,2,899.63,United Kingdom,3,1,2,3,123
14626,24,4,2791.27,United Kingdom,1,3,3,4,334
14628,91,2,671.96,United Kingdom,3,2,2,3,223
14629,4,2,955.26,United Kingdom,0,4,2,3,423
14631,51,3,1006.98,United Kingdom,1,3,3,3,333
14632,263,1,114.56,United Kingdom,3,1,1,1,111
14633,266,1,344.90000000000003,United Kingdom,3,1,1,2,112
14636,36,2,609.85,United Kingdom,0,3,2,2,322
14638,51,1,443.6,United Kingdom,3,3,1,2,312
14639,52,6,2984.4900000000002,United Kingdom,1,2,4,4,244
14640,24,6,2107.38,United Kingdom,1,3,4,4,344
14641,22,1,110.46000000000001,United Kingdom,0,3,1,1,311
14642,59,1,96.12,United Kingdom,3,2,1,1,211
14643,170,2,693.8100000000001,United Kingdom,3,1,2,3,123
14644,68,2,830.76,United Kingdom,1,2,2,3,223
14645,157,2,597.09,United Kingdom,3,1,2,2,122
14646,2,74,280206.02,Netherlands,2,4,4,4,444
14647,201,1,236.04000000000002,United Kingdom,3,1,1,1,111
14649,5,4,1402.59,United Kingdom,0,4,3,3,433
14651,67,2,653.75,United Kingdom,1,2,2,2,222
14652,77,1,114.18,United Kingdom,3,2,1,1,211
14653,1,7,1926.65,United Kingdom,2,4,4,4,444
14655,8,4,1932.23,United Kingdom,1,4,3,4,434
14656,169,2,291.05,United Kingdom,3,1,2,1,121
14657,18,4,848.22,United Kingdom,1,4,3,3,433
14658,5,2,247.15,United Kingdom,0,4,2,1,421
14659,9,9,2529.93,United Kingdom,2,4,4,4,444
14660,87,2,285.74,United Kingdom,3,2,2,1,221
14661,27,1,107.95,United Kingdom,0,3,1,1,311
14662,29,4,741.37,United Kingdom,1,3,3,3,333
14664,20,2,636.24,United Kingdom,0,3,2,2,322
14665,61,5,1835.7,United Kingdom,1,2,4,4,244
14666,24,1,195.25,United Kingdom,0,3,1,1,311
14667,11,25,9175.04,United Kingdom,2,4,4,4,444
14669,242,3,1259.24,United Kingdom,1,1,3,3,133
14670,280,2,392.86,United Kingdom,3,1,2,2,122
14672,235,2,765.5500000000001,United Kingdom,3,1,2,3,123
14673,3,5,1736.4,United Kingdom,2,4,4,4,444
14675,16,1,596.36,United Kingdom,0,4,1,2,412
14676,31,6,2548.2400000000002,United Kingdom,1,3,4,4,344
14680,25,16,28754.11,United Kingdom,2,3,4,4,344
14681,71,3,498.95,United Kingdom,1,2,3,2,232
14682,188,2,52.0,United Kingdom,3,1,2,1,121
14684,26,5,1201.51,United Kingdom,1,3,4,3,343
14687,107,1,628.38,United Kingdom,3,2,1,2,212
14688,8,21,5579.1,United Kingdom,2,4,4,4,444
14689,209,1,112.80000000000001,United Kingdom,3,1,1,1,111
14690,44,2,355.05,United Kingdom,0,3,2,2,322
14691,31,5,2114.33,United Kingdom,1,3,4,4,344
14692,137,4,591.55,United Kingdom,1,2,3,2,232
14693,265,1,172.9,United Kingdom,3,1,1,1,111
14696,4,7,2078.95,United Kingdom,2,4,4,4,444
14697,218,2,188.61,United Kingdom,3,1,2,1,121
14698,2,5,1217.27,United Kingdom,2,4,4,3,443
14699,214,1,109.13000000000001,United Kingdom,3,1,1,1,111
14700,32,3,2195.1,United Kingdom,1,3,3,4,334
14701,11,9,2526.09,United Kingdom,2,4,4,4,444
14702,1,17,3251.79,United Kingdom,2,4,4,4,444
14703,15,1,318.17,United Kingdom,0,4,1,2,412
14704,11,9,1493.96,United Kingdom,2,4,4,3,443
14705,199,1,179.0,United Kingdom,3,1,1,1,111
14708,3,3,1126.3700000000001,United Kingdom,0,4,3,3,433
14709,15,13,4921.04,United Kingdom,2,4,4,4,444
14710,14,4,599.48,United Kingdom,0,4,3,2,432
14711,10,11,2839.62,United Kingdom,2,4,4,4,444
14712,29,3,917.07,United Kingdom,1,3,3,3,333
14713,9,11,2662.2,United Kingdom,2,4,4,4,444
14714,24,1,160.19,United Kingdom,0,3,1,1,311
14715,25,4,867.38,United Kingdom,1,3,3,3,333
14716,43,2,307.51,United Kingdom,0,3,2,2,322
14719,2,5,1581.84,United Kingdom,2,4,4,3,443
14720,6,3,663.81,United Kingdom,0,4,3,2,432
14722,147,1,180.42,United Kingdom,3,1,1,1,111
14723,10,6,1122.36,United Kingdom,2,4,4,3,443
14725,25,1,655.58,United Kingdom,0,3,1,2,312
14727,274,1,268.58,United Kingdom,3,1,1,1,111
14729,374,1,313.49,United Kingdom,3,1,1,2,112
14730,1,8,1897.57,United Kingdom,2,4,4,4,444
14731,47,3,380.02,United Kingdom,0,3,3,2,332
14732,8,8,2702.4900000000002,United Kingdom,2,4,4,4,444
14733,16,12,9585.91,United Kingdom,2,4,4,4,444
14735,4,32,6065.6900000000005,United Kingdom,2,4,4,4,444
14737,4,3,1164.55,United Kingdom,0,4,3,3,433
14738,43,7,1314.45,United Kingdom,1,3,4,3,343
14739,4,7,3902.28,United Kingdom,2,4,4,4,444
14740,197,3,1448.21,United Kingdom,1,1,3,3,133
14741,12,6,1400.3400000000001,United Kingdom,2,4,4,3,443
14744,16,7,1099.98,United Kingdom,1,4,4,3,443
14745,113,5,1220.26,United Kingdom,1,2,4,3,243
14747,249,1,328.2,United Kingdom,3,1,1,2,112
14748,29,5,1415.75,United Kingdom,1,3,4,3,343
14752,44,1,389.64000000000004,United Kingdom,3,3,1,2,312
14753,87,1,563.15,United Kingdom,3,2,1,2,212
14754,45,2,638.05,United Kingdom,0,3,2,2,322
14755,10,11,5010.28,United Kingdom,2,4,4,4,444
14756,15,1,738.96,United Kingdom,0,4,1,3,413
14757,75,1,420.5,United Kingdom,3,2,1,2,212
14758,145,4,1484.06,United Kingdom,1,1,3,3,133
14759,5,3,1625.97,United Kingdom,0,4,3,3,433
14760,297,1,89.2,United Kingdom,3,1,1,1,111
14761,59,2,255.9,United Kingdom,3,2,2,1,221
14762,264,1,300.52,United Kingdom,3,1,1,1,111
14764,47,1,278.3,United Kingdom,3,3,1,1,311
14765,29,3,254.11,United Kingdom,0,3,3,1,331
14766,8,6,2473.37,United Kingdom,2,4,4,4,444
14768,17,2,192.60000000000002,United Kingdom,0,4,2,1,421
14769,3,8,10416.98,United Kingdom,2,4,4,4,444
14770,232,2,876.4200000000001,United Kingdom,3,1,2,3,123
14772,112,1,139.26,United Kingdom,3,2,1,1,211
14775,58,3,1011.9,United Kingdom,1,2,3,3,233
14776,51,11,2538.2999999999997,United Kingdom,2,3,4,4,344
14778,127,2,730.86,United Kingdom,3,2,2,3,223
14779,281,3,386.15,United Kingdom,3,1,3,2,132
14780,55,2,447.68,United Kingdom,3,2,2,2,222
14782,320,1,200.10000000000002,United Kingdom,3,1,1,1,111
14784,26,2,289.99,United Kingdom,0,3,2,1,321
14785,10,2,77.4,United Kingdom,0,4,2,1,421
14788,7,2,679.44,United Kingdom,0,4,2,3,423
14789,29,1,197.64,United Kingdom,0,3,1,1,311
14790,17,4,745.06,United Kingdom,0,4,3,3,433
14792,64,1,6.2,United Kingdom,3,2,1,1,211
14793,21,1,228.99,United Kingdom,0,3,1,1,311
14794,3,7,1319.91,United Kingdom,2,4,4,3,443
14795,166,1,131.45000000000002,United Kingdom,3,1,1,1,111
14796,1,17,7975.49,United Kingdom,2,4,4,4,444
14798,53,3,173.74,United Kingdom,3,2,3,1,231
14799,51,1,157.7,United Kingdom,3,3,1,1,311
14800,48,12,4331.79,United Kingdom,2,3,4,4,344
14801,61,1,189.34,United Kingdom,3,2,1,1,211
14803,162,3,845.5500000000001,United Kingdom,1,1,3,3,133
14804,9,1,353.27,United Kingdom,0,4,1,2,412
14805,15,4,546.4,United Kingdom,0,4,3,2,432
14806,75,1,193.39000000000001,United Kingdom,3,2,1,1,211
14808,40,8,2718.6,United Kingdom,1,3,4,4,344
14810,41,11,2085.33,United Kingdom,2,3,4,4,344
14813,370,2,152.88,United Kingdom,3,1,2,1,121
14815,37,2,778.5,United Kingdom,0,3,2,3,323
14816,197,1,271.85,United Kingdom,3,1,1,1,111
14817,200,2,1110.34,United Kingdom,1,1,2,3,123
14818,74,3,657.8,United Kingdom,1,2,3,2,232
14819,64,2,272.07,United Kingdom,3,2,2,1,221
14820,21,4,507.29,United Kingdom,0,3,3,2,332
14821,367,1,48.800000000000004,United Kingdom,3,1,1,1,111
14823,180,3,321.43,United Kingdom,3,1,3,2,132
14824,10,4,1127.71,United Kingdom,0,4,3,3,433
14825,4,12,2221.01,United Kingdom,2,4,4,4,444
14828,197,3,2139.76,United Kingdom,1,1,3,4,134
14829,29,4,697.55,United Kingdom,1,3,3,3,333
14830,53,1,188.88,United Kingdom,3,2,1,1,211
14834,18,6,1720.3,United Kingdom,1,4,4,4,444
14836,10,3,102.45,United Kingdom,0,4,3,1,431
14837,90,4,1649.5,United Kingdom,1,2,3,3,233
14840,268,1,62.85,United Kingdom,3,1,1,1,111
14841,53,6,3295.76,United Kingdom,1,2,4,4,244
14842,44,4,2824.69,United Kingdom,1,3,3,4,334
14844,64,4,3189.81,United Kingdom,1,2,3,4,234
14847,149,1,309.40000000000003,United Kingdom,3,1,1,2,112
14849,22,25,7930.54,United Kingdom,2,3,4,4,344
14850,312,1,325.75,United Kingdom,3,1,1,2,112
14851,23,2,511.35,United Kingdom,0,3,2,2,322
14852,58,6,2836.69,United Kingdom,1,2,4,4,244
14853,24,2,475.8,United Kingdom,0,3,2,2,322
14854,78,7,2740.03,United Kingdom,1,2,4,4,244
14855,119,2,645.65,United Kingdom,3,2,2,2,222
14856,36,3,1290.53,United Kingdom,1,3,3,3,333
14857,60,2,1173.1200000000001,United Kingdom,1,2,2,3,223
14859,13,4,1353.74,United Kingdom,1,4,3,3,433
14860,19,1,170.32,United Kingdom,0,3,1,1,311
14861,52,1,125.79,United Kingdom,3,2,1,1,211
14862,26,2,841.2,United Kingdom,0,3,2,3,323
14863,29,1,266.76,United Kingdom,0,3,1,1,311
14865,7,2,52.2,United Kingdom,0,4,2,1,421
14866,11,12,14389.9,United Kingdom,2,4,4,4,444
14867,186,3,710.28,United Kingdom,1,1,3,3,133
14868,3,8,2953.59,United Kingdom,2,4,4,4,444
14869,9,2,721.45,United Kingdom,0,4,2,3,423
14870,262,1,327.25,United Kingdom,3,1,1,2,112
14871,3,4,501.28000000000003,United Kingdom,0,4,3,2,432
14873,210,1,519.68,United Kingdom,3,1,1,2,112
14875,108,2,1465.32,United Kingdom,1,2,2,3,223
14878,13,9,1476.09,United Kingdom,2,4,4,3,443
14880,77,3,690.59,United Kingdom,1,2,3,3,233
14881,20,1,255.4,United Kingdom,0,3,1,1,311
14882,27,2,589.7,United Kingdom,0,3,2,2,322
14883,19,6,761.59,United Kingdom,1,3,4,3,343
14885,132,1,765.3199999999999,United Kingdom,3,2,1,3,213
14886,253,1,364.8,United Kingdom,3,1,1,2,112
14887,79,1,1862.0,United Kingdom,1,2,1,4,214
14888,207,1,369.2,United Kingdom,3,1,1,2,112
14889,336,1,135.9,United Kingdom,3,1,1,1,111
14890,254,1,125.65,United Kingdom,3,1,1,1,111
14891,148,2,554.38,United Kingdom,3,1,2,2,122
14893,10,2,1237.8500000000001,United Kingdom,0,4,2,3,423
14894,85,1,655.75,United Kingdom,3,2,1,2,212
14895,8,20,11138.710000000001,United Kingdom,2,4,4,4,444
14896,205,2,468.77000000000004,United Kingdom,3,1,2,2,122
14897,8,4,1366.38,United Kingdom,0,4,3,3,433
14898,23,6,1269.31,United Kingdom,1,3,4,3,343
14901,11,9,1421.29,United Kingdom,2,4,4,3,443
14902,26,1,332.66,United Kingdom,0,3,1,2,312
14903,21,5,2795.33,United Kingdom,1,3,4,4,344
14904,2,2,1025.44,United Kingdom,0,4,2,3,423
14905,158,2,616.15,United Kingdom,3,1,2,2,122
14907,3,7,3501.1,United Kingdom,2,4,4,4,444
14908,74,1,277.8,United Kingdom,3,2,1,1,211
14910,3,4,434.35,United Kingdom,0,4,3,2,432
14911,1,201,143711.17,EIRE,2,4,4,4,444
14912,17,2,867.85,Italy,0,4,2,3,423
14913,36,4,1227.43,United Kingdom,1,3,3,3,333
14915,91,2,307.48,United Kingdom,3,2,2,2,222
14916,71,4,1268.98,United Kingdom,1,2,3,3,233
14918,116,2,1610.15,United Kingdom,1,2,2,3,223
14920,213,2,977.77,United Kingdom,3,1,2,3,123
14921,30,2,1316.07,United Kingdom,1,3,2,3,323
14923,51,1,749.1,United Kingdom,3,3,1,3,313
14924,246,1,310.05,United Kingdom,3,1,1,2,112
14929,32,1,223.88,United Kingdom,0,3,1,1,311
14930,109,3,2362.96,Channel Islands,1,2,3,4,234
14931,5,5,1257.68,Channel Islands,2,4,4,3,443
14932,366,1,363.53,Channel Islands,3,1,1,2,112
14934,82,2,1890.94,Channel Islands,1,2,2,4,224
14935,297,1,1784.71,Channel Islands,3,1,1,4,114
14936,34,8,8137.02,Channel Islands,2,3,4,4,344
14937,57,3,1621.88,Channel Islands,1,2,3,3,233
14944,30,12,5900.25,United Kingdom,2,3,4,4,344
14946,14,1,100.9,United Kingdom,0,4,1,1,411
14947,72,2,290.82,United Kingdom,3,2,2,1,221
14948,23,6,1101.97,United Kingdom,1,3,4,3,343
14950,19,1,371.2,United Kingdom,0,3,1,2,312
14951,79,1,311.69,United Kingdom,3,2,1,2,212
14952,60,11,8099.49,United Kingdom,2,2,4,4,244
14953,25,1,285.67,United Kingdom,0,3,1,1,311
14954,12,1,294.85,United Kingdom,0,4,1,1,411
14957,253,1,58.49,United Kingdom,3,1,1,1,111
14958,147,3,483.73,United Kingdom,3,1,3,2,132
14959,64,4,695.42,United Kingdom,1,2,3,3,233
14960,8,2,221.27,United Kingdom,0,4,2,1,421
14961,11,9,7044.68,United Kingdom,2,4,4,4,444
14962,271,1,126.7,United Kingdom,3,1,1,1,111
14963,10,5,1472.34,United Kingdom,1,4,4,3,443
14964,247,1,206.21,United Kingdom,3,1,1,1,111
14965,96,2,596.09,United Kingdom,3,2,2,2,222
14966,15,1,183.02,United Kingdom,0,4,1,1,411
14967,50,1,463.8,United Kingdom,3,3,1,2,312
14968,30,1,147.59,United Kingdom,0,3,1,1,311
14970,68,4,1592.06,United Kingdom,1,2,3,3,233
14971,35,3,1097.98,United Kingdom,1,3,3,3,333
14972,128,1,114.77,United Kingdom,3,2,1,1,211
14973,107,3,1314.45,United Kingdom,1,2,3,3,233
14974,37,1,89.94,United Kingdom,3,3,1,1,311
14975,57,1,279.94,United Kingdom,3,2,1,1,211
14976,57,7,790.86,United Kingdom,1,2,4,3,243
14978,72,5,1921.3700000000001,United Kingdom,1,2,4,4,244
14981,246,1,102.12,United Kingdom,3,1,1,1,111
14984,19,2,202.37,United Kingdom,0,3,2,1,321
14985,198,2,292.01,United Kingdom,3,1,2,1,121
14987,16,2,326.4,United Kingdom,0,4,2,2,422
14988,212,1,334.54,United Kingdom,3,1,1,2,112
14995,39,2,231.98000000000002,United Kingdom,0,3,2,1,321
14997,46,3,546.1999999999999,United Kingdom,1,3,3,2,332
14998,170,2,414.87,United Kingdom,3,1,2,2,122
15000,48,1,490.52,United Kingdom,3,3,1,2,312
15002,116,4,1641.76,United Kingdom,1,2,3,3,233
15004,147,1,1220.77,United Kingdom,3,1,1,3,113
15005,16,28,6295.37,United Kingdom,2,4,4,4,444
15006,51,1,480.38,United Kingdom,3,3,1,2,312
15007,159,1,156.91,United Kingdom,3,1,1,1,111
15009,12,3,1259.43,United Kingdom,0,4,3,3,433
15010,36,1,308.94,United Kingdom,0,3,1,2,312
15012,54,2,405.04,United Kingdom,3,2,2,2,222
15014,43,2,257.67,United Kingdom,0,3,2,1,321
15016,173,1,170.04,United Kingdom,3,1,1,1,111
15017,34,1,125.58,United Kingdom,3,3,1,1,311
15018,39,3,496.21,United Kingdom,0,3,3,2,332
15019,267,1,252.81,United Kingdom,3,1,1,1,111
15021,9,9,1871.77,United Kingdom,2,4,4,4,444
15022,12,4,852.39,United Kingdom,0,4,3,3,433
15023,3,11,6720.41,United Kingdom,2,4,4,4,444
15024,10,10,1636.43,United Kingdom,2,4,4,3,443
15025,33,1,361.96,United Kingdom,0,3,1,2,312
15026,80,3,469.0,United Kingdom,1,2,3,2,232
15027,31,4,1066.15,United Kingdom,1,3,3,3,333
15028,8,4,627.13,United Kingdom,0,4,3,2,432
15030,72,2,518.28,United Kingdom,3,2,2,2,222
15031,4,4,653.19,United Kingdom,0,4,3,2,432
15032,256,3,4959.1,United Kingdom,1,1,3,4,134
15033,5,10,2557.18,United Kingdom,2,4,4,4,444
15034,16,8,4274.16,United Kingdom,2,4,4,4,444
15035,90,1,252.73000000000002,United Kingdom,3,2,1,1,211
15036,72,3,429.56,United Kingdom,1,2,3,2,232
15038,59,6,685.74,United Kingdom,1,2,4,3,243
15039,10,47,19766.59,United Kingdom,2,4,4,4,444
15041,170,1,179.93,United Kingdom,3,1,1,1,111
15042,199,1,135.93,United Kingdom,3,1,1,1,111
15043,31,1,537.0,United Kingdom,0,3,1,2,312
15044,19,17,7634.7300000000005,United Kingdom,2,3,4,4,344
15045,152,2,735.66,United Kingdom,3,1,2,3,123
15046,9,15,5090.42,United Kingdom,2,4,4,4,444
15047,270,1,343.62,United Kingdom,3,1,1,2,112
15048,65,4,381.0,United Kingdom,1,2,3,2,232
15049,274,1,121.17000000000002,United Kingdom,3,1,1,1,111
15050,25,3,1737.69,United Kingdom,1,3,3,4,334
15051,23,3,1383.36,United Kingdom,1,3,3,3,333
15052,319,1,207.73000000000002,United Kingdom,3,1,1,1,111
15053,5,3,693.95,United Kingdom,0,4,3,3,433
15054,12,2,302.1,United Kingdom,0,4,2,1,421
15057,275,2,1489.5,United Kingdom,1,1,2,3,123
15058,25,11,2102.54,United Kingdom,2,3,4,4,344
15059,41,9,1337.72,United Kingdom,1,3,4,3,343
15060,8,4,294.25,United Kingdom,0,4,3,1,431
15061,4,48,54534.14,United Kingdom,2,4,4,4,444
15062,71,4,987.86,United Kingdom,1,2,3,3,233
15063,213,1,370.79999999999995,United Kingdom,3,1,1,2,112
15065,38,4,3158.13,United Kingdom,1,3,3,4,334
15066,53,1,893.59,United Kingdom,3,2,1,3,213
15067,78,3,1744.76,United Kingdom,1,2,3,4,234
15068,46,2,553.36,United Kingdom,0,3,2,2,322
15069,179,1,1109.53,United Kingdom,3,1,1,3,113
15070,373,1,106.2,United Kingdom,3,1,1,1,111
15071,94,2,982.07,United Kingdom,1,2,2,3,223
15073,10,3,1043.41,United Kingdom,0,4,3,3,433
15074,105,1,735.67,United Kingdom,3,2,1,3,213
15075,78,1,773.03,United Kingdom,3,2,1,3,213
15076,173,1,880.85,United Kingdom,3,1,1,3,113
15078,7,32,9743.11,United Kingdom,2,4,4,4,444
15079,213,4,895.61,United Kingdom,1,1,3,3,133
15081,22,5,504.8,United Kingdom,0,3,4,2,342
15083,257,1,88.2,United Kingdom,3,1,1,1,111
15087,282,1,306.94,United Kingdom,3,1,1,2,112
15088,21,2,1160.07,United Kingdom,0,3,2,3,323
15089,10,6,2420.84,United Kingdom,2,4,4,4,444
15090,308,1,381.32,United Kingdom,3,1,1,2,112
15091,68,1,480.71,United Kingdom,3,2,1,2,212
15092,215,2,457.81,United Kingdom,3,1,2,2,122
15093,18,6,4597.02,United Kingdom,2,4,4,4,444
15095,104,4,1370.6000000000001,United Kingdom,1,2,3,3,233
15096,43,1,219.39000000000001,United Kingdom,3,3,1,1,311
15097,4,1,248.08,United Kingdom,0,4,1,1,411
15098,182,3,39916.5,United Kingdom,1,1,3,4,134
15099,84,1,410.48,United Kingdom,3,2,1,2,212
15100,334,3,876.0,United Kingdom,3,1,3,3,133
15101,9,2,317.53000000000003,United Kingdom,0,4,2,2,422
15103,31,2,703.36,United Kingdom,0,3,2,3,323
15104,197,2,993.54,United Kingdom,3,1,2,3,123
15105,18,7,2298.93,United Kingdom,2,4,4,4,444
15106,18,5,1422.52,United Kingdom,1,4,4,3,443
15107,311,6,319.5,United Kingdom,3,1,4,2,142
15108,142,4,1300.25,European Community,1,2,3,3,233
15109,246,1,484.95,United Kingdom,3,1,1,2,112
15110,24,4,996.1,United Kingdom,1,3,3,3,333
15111,29,3,1567.48,United Kingdom,1,3,3,3,333
15113,10,3,3509.43,United Kingdom,1,4,3,4,434
15114,30,10,2760.56,United Kingdom,2,3,4,4,344
15115,18,1,340.11,United Kingdom,0,4,1,2,412
15116,18,4,1352.75,United Kingdom,1,4,3,3,433
15117,15,5,1551.78,United Kingdom,1,4,4,3,443
15118,134,1,244.8,United Kingdom,3,2,1,1,211
15119,246,1,266.4,United Kingdom,3,1,1,1,111
15120,134,1,358.82,United Kingdom,3,2,1,2,212
15121,50,2,457.72,United Kingdom,0,3,2,2,322
15122,114,3,1633.78,United Kingdom,1,2,3,3,233
15123,7,2,2199.31,United Kingdom,0,4,2,4,424
15124,23,2,184.19,United Kingdom,0,3,2,1,321
15125,25,15,11528.48,United Kingdom,2,3,4,4,344
15127,66,1,406.53000000000003,United Kingdom,3,2,1,2,212
15128,60,4,1471.0,United Kingdom,1,2,3,3,233
15129,50,11,3447.4,United Kingdom,2,3,4,4,344
15130,170,1,330.11,United Kingdom,3,1,1,2,112
15132,18,5,977.9300000000001,United Kingdom,1,4,4,3,443
15133,128,3,982.42,United Kingdom,1,2,3,3,233
15134,15,8,1387.99,United Kingdom,2,4,4,3,443
15135,239,1,139.05,United Kingdom,3,1,1,1,111
15136,3,4,1286.7,United Kingdom,0,4,3,3,433
15139,240,2,178.96,United Kingdom,3,1,2,1,121
15140,52,7,2354.25,United Kingdom,1,2,4,4,244
15142,46,1,498.74,United Kingdom,3,3,1,2,312
15143,226,1,259.45,United Kingdom,3,1,1,1,111
15144,8,17,6580.4400000000005,United Kingdom,2,4,4,4,444
15145,4,4,1194.73,United Kingdom,0,4,3,3,433
15146,165,2,1327.16,United Kingdom,1,1,2,3,123
15147,240,1,623.5,United Kingdom,3,1,1,2,112
15148,11,1,301.29,United Kingdom,0,4,1,1,411
15149,134,1,520.8000000000001,United Kingdom,3,2,1,2,212
15150,17,10,5291.33,United Kingdom,2,4,4,4,444
15152,10,13,4745.69,United Kingdom,2,4,4,4,444
15153,31,1,329.25,United Kingdom,0,3,1,2,312
15154,75,1,254.28,United Kingdom,3,2,1,1,211
15156,1,3,961.49,United Kingdom,0,4,3,3,433
15157,4,3,1936.07,United Kingdom,0,4,3,4,434
15158,45,1,401.40000000000003,United Kingdom,3,3,1,2,312
15159,2,30,18641.010000000002,United Kingdom,2,4,4,4,444
15160,357,1,158.16,United Kingdom,3,1,1,1,111
15163,18,2,304.47,United Kingdom,0,4,2,1,421
15164,69,3,824.58,United Kingdom,1,2,3,3,233
15165,373,1,487.75,United Kingdom,3,1,1,2,112
15167,321,1,158.8,United Kingdom,3,1,1,1,111
15168,26,1,106.56,United Kingdom,0,3,1,1,311
15171,331,1,1289.5,United Kingdom,3,1,1,3,113
15172,9,5,1624.05,United Kingdom,2,4,4,3,443
15174,323,1,135.75,United Kingdom,3,1,1,1,111
15175,72,1,224.14,United Kingdom,3,2,1,1,211
15178,260,1,40.5,United Kingdom,3,1,1,1,111
15179,18,5,2206.9500000000003,United Kingdom,1,4,4,4,444
15180,367,1,87.5,United Kingdom,3,1,1,1,111
15181,66,3,689.48,United Kingdom,1,2,3,3,233
15182,154,2,622.85,United Kingdom,3,1,2,2,122
15184,29,2,402.2,United Kingdom,0,3,2,2,322
15185,70,1,310.62,United Kingdom,3,2,1,2,212
15186,14,2,411.41,United Kingdom,0,4,2,2,422
15187,2,16,4777.18,United Kingdom,2,4,4,4,444
15189,1,41,16225.39,United Kingdom,2,4,4,4,444
15192,120,3,1044.32,United Kingdom,1,2,3,3,233
15193,61,1,499.32,United Kingdom,3,2,1,2,212
15194,3,15,7616.53,United Kingdom,2,4,4,4,444
15195,3,1,3861.0,United Kingdom,0,4,1,4,414
15197,11,3,1079.61,United Kingdom,0,4,3,3,433
15198,92,2,193.64,United Kingdom,3,2,2,1,221
15199,59,4,1268.7,United Kingdom,1,2,3,3,233
15201,87,5,1236.54,United Kingdom,1,2,4,3,243
15203,26,6,1827.8,United Kingdom,1,3,4,4,344
15204,357,1,316.58,United Kingdom,3,1,1,2,112
15205,85,2,653.24,United Kingdom,3,2,2,2,222
